ds,yhat,yhat_lower,yhat_upper
04-09-2021,47422.15098,39662.08195,55843.3161
05-09-2021,47407.75225,38551.89632,55029.61564
06-09-2021,47443.28391,39305.64964,55669.46048
07-09-2021,47380.61434,39506.63362,55304.73749
08-09-2021,47485.42798,39003.13463,54786.39358
09-09-2021,47433.91468,39428.8329,55892.71088
10-09-2021,47451.2943,39413.85327,55842.00197
11-09-2021,47474.02203,39290.44606,55861.75288
12-09-2021,47524.4329,39111.58962,55737.08621
13-09-2021,47625.64232,39134.55328,55619.34375
14-09-2021,47628.28634,39837.24786,56159.29206
15-09-2021,47796.83188,39619.51301,55981.97385
16-09-2021,47806.29827,40132.20589,55768.38785
17-09-2021,47880.81273,39142.25985,56274.35677
18-09-2021,47955.8448,40050.53525,55742.29575
19-09-2021,48052.87689,40398.24764,55628.83759
20-09-2021,48194.32739,39230.93581,56266.19942
21-09-2021,48230.3092,40039.32043,56399.67212
22-09-2021,48424.95347,40400.29328,57053.77667
23-09-2021,48453.13949,40193.79021,57190.32209
24-09-2021,48539.05328,40462.27725,56521.61801
25-09-2021,48618.41942,40312.98536,57170.76094
26-09-2021,48713.16381,40260.06582,56615.05539
27-09-2021,48846.32376,40339.33021,57313.42378
28-09-2021,48868.78872,41148.36049,56610.34805
29-09-2021,49045.60193,40235.60478,57780.17658
30-09-2021,49052.66463,40497.43316,57521.75694
01-10-2021,49115.26595,40350.85124,57124.32728
02-10-2021,49170.28408,41245.69916,57484.48204
03-10-2021,49240.81707,40858.19318,57869.39568
04-10-2021,49351.06055,40578.78051,57566.69919
05-10-2021,49353.01685,40823.31393,57746.2561
06-10-2021,49512.76631,41082.9708,57371.04443
07-10-2021,49507.14358,41435.88352,57804.20071
08-10-2021,49562.24254,41592.92079,58412.8586
09-10-2021,49615.59636,41461.14238,57717.79002
10-10-2021,49690.79133,42137.8827,57437.92885
11-10-2021,49812.33253,41018.67597,57856.4314
12-10-2021,49832.34571,42026.83197,58099.14026
13-10-2021,50016.84672,41492.98836,58703.01563
14-10-2021,50042.42095,41320.36208,58110.4972
15-10-2021,50134.73662,42011.47389,57802.13875
16-10-2021,50230.73767,42002.72262,58431.03508
17-10-2021,50353.27505,41989.38018,58167.31911
18-10-2021,50525.99335,43075.40543,59064.47748
19-10-2021,50600.05697,42518.1281,59147.03457
20-10-2021,50840.44616,43149.19395,58628.19373
21-10-2021,50922.66468,41912.98785,58777.87051
22-10-2021,51071.28213,42804.66472,59284.5867
23-10-2021,51222.15586,43171.99965,59842.11048
24-10-2021,51397.09037,42934.37793,59236.10913
25-10-2021,51618.75043,43744.62748,59931.701
26-10-2021,51737.41133,43455.98626,60225.24505
27-10-2021,52017.276,42945.40381,60693.01583
28-10-2021,52133.20022,43967.44194,61194.06521
29-10-2021,52142.14345,43979.06917,60699.93067
30-10-2021,52146.71471,44271.51204,60463.23669
31-10-2021,52168.52185,44082.09651,60719.34841
01-11-2021,52230.18984,43723.52443,60316.18515
02-11-2021,52182.10664,43598.33975,60499.79276
03-11-2021,52288.73188,43835.75235,60276.31181
04-11-2021,52225.30967,43069.30653,60563.62631
05-11-2021,52216.40864,43426.40968,60773.75709
06-11-2021,52198.13447,44180.7763,60682.79582
07-11-2021,52192.77316,43770.16347,60510.40497
08-11-2021,52223.68199,44205.03463,60247.79543
09-11-2021,52142.01241,44270.62906,60444.9195
10-11-2021,52212.99547,43928.84495,60779.29151
11-11-2021,52112.63218,44245.51811,60540.43997
12-11-2021,52066.21239,43979.55364,59878.37234
13-11-2021,52010.50815,43157.12991,60370.70965
14-11-2021,51968.40036,43546.67714,59630.94075
15-11-2021,51963.75615,43819.02767,60651.21137
16-11-2021,51848.14149,43666.15587,59849.64688
17-11-2021,51887.09999,43983.29732,60616.46206
18-11-2021,51756.84042,43574.59359,60155.01917
19-11-2021,51682.75637,43156.165,60113.16525
20-11-2021,51601.62417,43593.37635,60114.18106
21-11-2021,51536.23733,43780.0827,59805.85596
22-11-2021,51510.29478,42916.82826,59343.56013
23-11-2021,51375.12695,42846.61911,60216.74678
24-11-2021,51395.99007,43576.28711,59423.16922
25-11-2021,51248.77057,43446.39046,59824.09759
26-11-2021,51158.52262,43387.44075,59308.42387
27-11-2021,51061.68386,43457.1381,59682.25332
28-11-2021,50980.72731,42991.96875,59558.05801
29-11-2021,50939.06593,42643.11617,59250.98337
30-11-2021,50787.79322,42493.06064,58628.60601
01-12-2021,50791.9899,42154.64284,58783.06733
02-12-2021,50627.43788,42373.75012,58345.30114
03-12-2021,50519.16433,41582.45243,58675.50652
04-12-2021,50403.6607,42601.84023,58746.68578
05-12-2021,50303.53441,42079.05327,58324.02627
06-12-2021,50242.40979,41959.45999,58595.09028
07-12-2021,50071.66168,41662.0581,58361.75949
08-12-2021,50056.71202,41888.19757,58450.59135
09-12-2021,49873.73099,42356.29197,57498.95054
10-12-2021,49748.16587,41150.40796,58110.23772
11-12-2021,49616.94312,41384.93902,57698.48501
12-12-2021,49503.10182,41309.61818,57696.75299
13-12-2021,49430.67593,41851.953,57793.36061
14-12-2021,49251.40924,40832.15739,57035.91264
15-12-2021,49231.03412,41051.45055,57789.09747
16-12-2021,49045.95635,41332.92335,56817.93153
17-12-2021,48921.76968,40386.22878,56439.0639
18-12-2021,48795.44632,41021.90823,57509.07358
19-12-2021,48689.96201,40862.32909,57110.79055
20-12-2021,48629.17328,40718.63272,57109.42452
21-12-2021,48464.53142,40674.75221,56741.35035
22-12-2021,48461.36414,40489.51219,56372.58081
23-12-2021,48295.56733,39839.05009,56302.05255
24-12-2021,48192.13053,40205.64608,56705.92423
25-12-2021,48087.34191,40000.03455,57009.03262
26-12-2021,48003.43125,39883.36001,56106.76003
27-12-2021,47963.46794,39719.07767,56456.75067
28-12-2021,47818.0979,40264.1564,56503.88848
29-12-2021,47831.84986,39562.48064,55742.7726
30-12-2021,47679.85253,39900.0091,55542.63229
31-12-2021,47586.3856,39036.75253,56091.03318
01-01-2022,47487.10955,39091.73468,55912.07566
02-01-2022,47403.73181,39171.79954,54879.6318
03-01-2022,47358.92576,38865.62253,55571.00865
04-01-2022,47203.08555,38698.72581,55220.92759
05-01-2022,47200.64656,38907.92144,55513.20902
06-01-2022,47026.81261,38370.20826,55092.84145
07-01-2022,46906.11228,38931.8477,54957.04939
08-01-2022,46774.62898,38645.27641,55109.29225
09-01-2022,46654.66243,38565.89285,55103.84841
10-01-2022,46569.63763,38208.88499,54855.60548
11-01-2022,46370.84475,37774.2905,54540.88865
12-01-2022,46323.73999,38458.63626,54230.32697
13-01-2022,46104.6488,38112.22519,55332.54188
14-01-2022,45939.29466,37310.5014,53955.20804
15-01-2022,45764.99862,37265.57888,53076.09193
16-01-2022,45605.30795,37054.14616,53288.59383
17-01-2022,45484.87116,37424.74691,53740.25964
18-01-2022,45256.14356,36975.0559,54237.01628
19-01-2022,45185.65432,36634.83238,53776.34624
20-01-2022,44950.6777,36731.97574,53489.93605
21-01-2022,44777.73218,36314.01776,52616.27788
22-01-2022,44604.75398,37092.33108,52293.86342
23-01-2022,44455.7039,35642.30275,52492.52014
24-01-2022,44355.42546,36608.64031,52631.88159
25-01-2022,44156.3392,35418.06038,52265.20763
26-01-2022,44124.70444,35922.45891,52502.10794
27-01-2022,43937.29144,36125.43476,52163.78975
28-01-2022,43819.88781,35953.33921,52203.45107
29-01-2022,43709.48561,35879.81889,51866.19779
30-01-2022,43628.90771,35040.28351,51598.40856
31-01-2022,43601.69109,36049.24597,52654.31585
01-02-2022,43478.81119,35162.35056,51152.67953
02-02-2022,43524.97803,35236.91924,51679.98216
03-02-2022,43415.346,35524.98954,51673.20473
04-02-2022,43374.0604,35605.65052,51502.41671
05-02-2022,43336.48582,35477.51313,51208.14482
06-02-2022,43323.87413,34696.90869,51514.6324
07-02-2022,43358.28845,35396.33889,51423.76156
08-02-2022,43289.36604,35368.43014,51470.46677
09-02-2022,43380.65003,35583.69538,51866.80342
10-02-2022,43306.33053,35496.95738,51410.28398
11-02-2022,43289.81756,34867.47712,51923.81442
12-02-2022,43265.99006,34514.40146,51427.29556
13-02-2022,43255.8781,35024.12322,51609.496
14-02-2022,43281.59414,34545.19938,51559.2159
15-02-2022,43193.09631,35307.46343,50820.63788
16-02-2022,43254.51312,34701.13191,51181.2227
17-02-2022,43140.87071,34493.20123,51584.02793
18-02-2022,43076.64509,34979.82297,50898.93777
19-02-2022,42997.98427,34049.06284,50956.66203
20-02-2022,42927.35809,34737.75352,51247.35886
21-02-2022,42888.45243,34260.79895,51001.80994
22-02-2022,42732.8917,34299.2395,51311.02951
23-02-2022,42726.52015,34110.18013,51211.98936
24-02-2022,42546.0843,33960.03872,50807.43071
25-02-2022,42417.74005,34558.40644,50470.02248
26-02-2022,42279.23072,33692.80996,50791.61676
27-02-2022,42154.49489,34250.15974,50619.773
28-02-2022,42068.52204,33836.42477,50787.44433
01-03-2022,41874.0407,33793.97778,50600.18417
02-03-2022,41837.77094,33890.97103,50378.68981
03-03-2022,41637.08392,33885.68901,49786.8429
04-03-2022,41498.49298,32662.53928,49881.40829
05-03-2022,41359.82286,33129.42706,49228.86086
06-03-2022,41244.81615,32803.38442,49545.62185
07-03-2022,41177.99506,32727.31329,49176.94527
08-03-2022,41011.36308,32744.2921,48948.24294
09-03-2022,41010.67792,33131.3063,49246.46131
10-03-2022,40852.13796,32208.15726,48887.04431
11-03-2022,40760.90599,32668.56924,48949.30714
12-03-2022,40673.31576,32140.90311,49122.31722
13-03-2022,40611.5197,31958.43516,48937.13485
14-03-2022,40598.39444,32723.32617,48701.90042
15-03-2022,40484.28783,32243.12972,48802.084
16-03-2022,40533.33727,32113.6325,49304.12402
17-03-2022,40420.20062,32165.34697,48763.91997
18-03-2022,40368.62204,31736.91078,48385.10637
19-03-2022,40313.67727,32258.72346,48167.38575
20-03-2022,40276.45551,31941.03134,48394.07032
21-03-2022,40278.99371,31865.981,48964.67054
22-03-2022,40171.04609,32381.48019,48168.30305
23-03-2022,40216.41817,31955.77995,48616.24615
24-03-2022,40089.70612,31500.00859,48131.77568
25-03-2022,40014.86354,31518.42393,48504.408
26-03-2022,39927.44019,31667.99001,47974.99593
27-03-2022,39849.25003,31897.4386,47396.35848
28-03-2022,39803.2848,31013.0447,48465.20235
29-03-2022,39640.45657,31366.27405,48258.54695
30-03-2022,39625.89916,31552.44933,47982.61907
31-03-2022,39435.67036,31148.45668,47858.86387
01-04-2022,39295.27802,30723.62415,47604.4541
02-04-2022,39141.87566,31045.2809,47620.84699
03-04-2022,38998.88615,30596.42025,46994.43376
04-04-2022,38890.87104,30585.2507,47088.01086
05-04-2022,38670.23003,30133.87104,46770.46301
06-04-2022,38603.46188,30489.59498,47559.06853
07-04-2022,38367.82968,30457.69253,46654.76562
08-04-2022,38189.8545,29158.51558,45802.94607
09-04-2022,38007.48422,29476.78541,46311.68944
10-04-2022,37844.69653,30311.00358,46424.8367
11-04-2022,37726.35441,29641.40662,46319.92159
12-04-2022,37504.89886,29320.94013,45236.13834
13-04-2022,37446.61039,29453.64444,46232.76452
14-04-2022,37228.28204,28760.47417,45127.1826
15-04-2022,37075.72785,28327.42012,45840.56838
16-04-2022,36925.97296,29349.80991,45184.37463
17-04-2022,36801.88382,28428.24298,44803.18912
18-04-2022,36727.05602,28806.21934,45303.25048
19-04-2022,36552.54336,28288.16047,44984.28328
20-04-2022,36543.15902,28265.63528,44867.64208
21-04-2022,36374.18999,28257.0694,44173.0765
22-04-2022,36269.94797,28262.18147,44372.52743
23-04-2022,36166.00122,28283.41887,44695.27436
24-04-2022,36083.84513,27410.56663,43744.28854
25-04-2022,36045.82748,27591.71933,44081.41048
26-04-2022,35901.91135,27877.44593,43857.5192
27-04-2022,35916.00513,27238.85238,43955.3478
28-04-2022,35762.70054,27741.62373,44348.4526
29-04-2022,35665.84071,27718.58592,43724.64529
30-04-2022,35560.76277,27088.03388,43550.38252
01-05-2022,35468.97216,26945.36391,43182.92685
02-05-2022,35413.06474,27535.18681,43714.06851
03-05-2022,35243.47972,27230.2302,43587.65406
04-05-2022,35224.81322,27097.75913,43127.55531
05-05-2022,35032.53389,26601.34441,43173.59795
06-05-2022,34891.52328,26726.79073,43281.71244
07-05-2022,34738.28632,26175.51036,42525.19584
08-05-2022,34595.59005,26226.41927,43099.12457
09-05-2022,34487.34769,26002.31053,42647.79397
10-05-2022,34265.33227,26182.44896,42089.12966
11-05-2022,34195.45074,26119.66701,42056.69009
12-05-2022,33954.42112,25720.79093,42083.09314
13-05-2022,33768.27659,25532.77556,42028.04397
14-05-2022,33574.54281,24920.64014,41735.97314
15-05-2022,33396.84766,25227.37174,41286.4889
16-05-2022,33259.78131,25116.14498,41743.6407
17-05-2022,33015.59142,25031.0979,41283.4128
18-05-2022,32930.44512,24818.92706,40783.38001
19-05-2022,32681.1004,24713.37026,40484.06461
20-05-2022,32493.41111,24377.35812,40252.30898
21-05-2022,32304.5119,23583.10475,40559.79792
22-05-2022,32137.44177,24668.383,40485.1175
23-05-2022,32016.02392,23175.62604,40715.19982
24-05-2022,31791.58614,24062.875,39961.63328
25-05-2022,31729.25232,23753.50307,40183.45956
26-05-2022,31504.64733,23928.41387,39575.04883
27-05-2022,31342.43796,22666.51949,39994.00393
28-05-2022,31178.55549,22740.54701,39687.07398
29-05-2022,31034.8574,23040.54322,39639.73516
30-05-2022,30934.04473,22389.0369,38648.41586
31-05-2022,30726.41816,22524.08944,38777.30994
01-06-2022,30676.20262,22448.80916,38529.44184
02-06-2022,30458.28126,22318.17016,38660.8784
03-06-2022,30296.76106,22014.30205,37850.66348
04-06-2022,30127.21461,21626.43226,38790.2249
05-06-2022,29971.35512,21902.31354,37547.3356
06-06-2022,29851.96084,21490.58507,37634.60162
07-06-2022,29619.6316,21578.50907,37841.31905
08-06-2022,29539.10731,21751.02771,37374.33072
09-06-2022,29285.98952,20463.94209,37245.16074
10-06-2022,29085.28853,20689.14981,37001.85771
11-06-2022,28873.64117,20228.65915,37134.68277
12-06-2022,28673.95697,20312.92396,36746.66338
13-06-2022,28510.30977,20233.26273,37042.14864
14-06-2022,28234.65833,20084.22044,36163.08313
15-06-2022,28113.12695,19740.75721,37005.76817
16-06-2022,27822.68808,20122.74045,36084.59558
17-06-2022,27589.67067,18961.31598,35365.46608
18-06-2022,27351.94047,18989.0633,35710.72246
19-06-2022,27133.51097,18862.09828,35063.66162
20-06-2022,26959.40312,18309.50895,35326.38972
21-06-2022,26682.3383,18632.27336,34586.83402
22-06-2022,26568.99616,18183.94745,34704.45565
23-06-2022,26296.68021,18078.7758,34435.59708
24-06-2022,26091.81517,17783.52575,34436.59039
25-06-2022,25892.12265,17480.08614,34121.68191
26-06-2022,25721.23404,17197.88149,34479.35418
27-06-2022,25603.55854,17206.40845,33537.81878
28-06-2022,25390.99068,18052.39144,33505.06559
29-06-2022,25349.18847,16837.24409,33712.63189
30-06-2022,25154.26441,16957.32171,33251.92499
01-07-2022,25031.3128,17188.95515,32876.14789
02-07-2022,24916.61888,16631.22998,33124.17209
03-07-2022,24832.3079,17095.74631,33049.46124
04-07-2022,24801.25083,17177.55142,33016.27198
05-07-2022,24673.81028,16452.87506,32751.56636
06-07-2022,24714.15641,16719.95183,33169.61881
07-07-2022,24596.99422,16427.84289,32719.39048
08-07-2022,24546.1246,16018.56961,32641.1659
09-07-2022,24496.68368,16303.52208,32986.95034
10-07-2022,24469.81792,16163.43457,32802.03541
11-07-2022,24487.61094,15841.09235,32280.40738
12-07-2022,24399.8449,16795.59611,32394.68965
13-07-2022,24470.32623,16843.6921,33013.94042
14-07-2022,24373.61661,16235.58466,32561.81438
15-07-2022,24383.11991,16290.28151,32877.82557
16-07-2022,24384.72837,16235.35815,33025.29833
17-07-2022,24400.06873,16534.93368,32744.20006
18-07-2022,24451.88172,16545.2422,32304.45989
19-07-2022,24390.75996,15820.29421,31879.90563
20-07-2022,24481.44653,16516.46783,32920.14365
21-07-2022,24399.53569,16097.30264,32770.75984
22-07-2022,24369.99948,15753.44602,32179.08516
23-07-2022,24329.3857,16283.49779,32735.36607
24-07-2022,24300.44594,16052.93698,32214.60209
25-07-2022,24307.01124,15679.95637,32712.57612
26-07-2022,24200.6997,15673.45465,31821.85717
27-07-2022,24247.18749,16539.81617,32769.3308
28-07-2022,24122.88571,15964.53189,32480.0902
29-07-2022,24053.44715,14849.68547,32207.0872
30-07-2022,23975.94928,15859.06265,32258.08686
31-07-2022,23913.51249,15590.75112,31823.80944
01-08-2022,23890.17109,15830.59531,32003.51077
02-08-2022,23757.58195,15391.55933,31354.38789
03-08-2022,23781.30163,15863.28083,31787.79816
04-08-2022,23637.47445,15302.33581,31585.85585
05-08-2022,23551.3552,15244.91019,31696.31999
06-08-2022,23459.51206,15493.34198,31545.62001
07-08-2022,23384.46806,14615.67417,31434.40546
08-08-2022,23349.59818,15285.3746,31598.49133
09-08-2022,23205.86564,15051.42618,31432.68114
10-08-2022,23218.12761,15007.24312,31838.38587
11-08-2022,23061.85193,14990.95564,31157.14184
12-08-2022,22961.66732,15086.42113,31212.11928
13-08-2022,22853.59209,14629.21587,30905.59786
14-08-2022,22759.69873,14285.41433,31108.37905
15-08-2022,22703.03068,14645.00089,30496.90049
16-08-2022,22534.3543,13753.4358,30713.86473
17-08-2022,22518.4758,14615.38147,31142.37966
18-08-2022,22330.96419,13454.79158,30372.40397
19-08-2022,22196.70274,13618.65781,30221.7707
20-08-2022,22052.11368,13831.62495,29954.84319
21-08-2022,21919.81393,13786.01463,29503.54488
22-08-2022,21823.51802,13174.80471,30290.06973
23-08-2022,21614.77203,13815.82116,29864.77139
24-08-2022,21559.24859,13094.42806,29804.12653
25-08-2022,21333.44477,13269.3133,29480.49045
26-08-2022,21163.20605,12894.62454,29213.18806
27-08-2022,20985.92207,13243.70594,29174.91939
28-08-2022,20825.15259,12704.6408,29514.85619
29-08-2022,20705.50103,12428.18877,28915.67876
30-08-2022,20479.32003,12462.59084,28762.97187
31-08-2022,20412.98016,12209.89013,28758.97878
01-09-2022,20183.54435,11970.84333,28653.41259
02-09-2022,20017.27187,12045.5718,28435.963
03-09-2022,19851.7984,10854.34736,28477.36321
04-09-2022,19710.75084,11101.85625,27533.663
05-09-2022,19618.61493,11900.71603,27565.03668
06-09-2022,19427.44004,11522.18614,27518.72764
07-09-2022,19403.11248,10933.31738,27961.64698
08-09-2022,19222.03975,11663.81894,27816.01081
09-09-2022,19109.66944,10229.62616,27433.88948
10-09-2022,19002.68864,10896.03623,27927.70987
11-09-2022,18923.66232,11132.15571,27517.29465
12-09-2022,18895.92777,10595.24703,27860.73149
13-09-2022,18770.32899,10897.35173,27173.3982
14-09-2022,18811.52133,10647.82072,27318.16453
15-09-2022,18694.68805,10091.05715,26061.73581
16-09-2022,18644.09147,10086.79411,26845.25284
17-09-2022,18595.30378,10094.61793,26831.2016
18-09-2022,18569.87497,9894.940234,26809.30793
19-09-2022,18590.2542,9987.867606,27635.78021
20-09-2022,18506.54764,9769.60279,27257.54962
21-09-2022,18582.84258,9901.686345,26834.53126
22-09-2022,18493.93865,10384.24737,26262.62303
23-09-2022,18463.90873,9412.863884,27056.08905
24-09-2022,18428.33411,10263.2758,27570.04195
